EstacaoCodigo,NivelConsistencia,Data,Hora,MediaDiaria,MetodoObtencaoVazoes,Maxima,Minima,Media,DiaMaxima,DiaMinima,MaximaStatus,MinimaStatus,MediaStatus,MediaAnual,MediaAnualStatus,Vazao01,Vazao02,Vazao03,Vazao04,Vazao05,Vazao06,Vazao07,Vazao08,Vazao09,Vazao10,Vazao11,Vazao12,Vazao13,Vazao14,Vazao15,Vazao16,Vazao17,Vazao18,Vazao19,Vazao20,Vazao21,Vazao22,Vazao23,Vazao24,Vazao25,Vazao26,Vazao27,Vazao28,Vazao29,Vazao30,Vazao31,Vazao01Status,Vazao02Status,Vazao03Status,Vazao04Status,Vazao05Status,Vazao06Status,Vazao07Status,Vazao08Status,Vazao09Status,Vazao10Status,Vazao11Status,Vazao12Status,Vazao13Status,Vazao14Status,Vazao15Status,Vazao16Status,Vazao17Status,Vazao18Status,Vazao19Status,Vazao20Status,Vazao21Status,Vazao22Status,Vazao23Status,Vazao24Status,Vazao25Status,Vazao26Status,Vazao27Status,Vazao28Status,Vazao29Status,Vazao30Status,Vazao31Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46415000,1,01/01/2007,,1,1,35,627,22,28,27,414,11,26,0,0,1,,0,29,82,29,82,29,82,29,82,29,82,29,82,29,82,29,82,29,82,29,82,34,13,31,226,31,226,30,519,29,82,29,82,28,445,28,445,27,1,27,1,25,785,25,785,23,249,23,249,23,249,22,28,22,28,22,28,22,28,22,28,22,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/02/2007,,1,1,45,242,23,872,32,34,16,2,0,0,1,,0,24,502,23,872,23,872,24,186,26,439,28,786,28,445,28,786,29,82,31,226,31,226,31,226,31,583,31,941,32,663,39,502,35,627,35,627,37,155,37,155,37,93,37,155,37,155,36,77,36,6,35,627,35,627,35,627,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,
46415000,1,01/03/2007,,1,1,34,875,19,11,26,299,1,31,0,0,1,,0,34,875,34,13,32,301,31,226,31,226,30,519,29,473,28,445,27,433,25,14,23,872,22,28,22,28,22,28,22,28,25,785,25,785,27,1,27,1,27,1,27,1,27,768,27,768,25,785,25,785,23,872,23,56,22,28,22,28,20,837,19,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/04/2007,,1,1,24,502,18,55,21,822,19,2,0,0,1,,0,19,11,18,55,18,55,18,55,18,55,18,55,18,55,18,55,20,254,20,254,20,837,22,28,22,28,22,28,23,249,23,249,23,249,23,249,24,502,24,502,24,502,24,502,24,502,24,502,23,249,23,249,23,249,23,249,23,249,22,28,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
46415000,1,01/05/2007,,1,1,27,1,16,388,21,563,5,24,0,0,1,,0,22,28,22,28,22,28,22,28,27,1,27,1,27,1,25,14,25,14,24,502,24,502,23,249,23,249,23,249,22,28,22,28,22,28,23,872,23,872,19,678,19,678,17,453,17,453,16,388,16,388,16,388,18,55,18,55,18,55,18,55,18,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/06/2007,,1,1,18,55,17,453,17,599,1,6,0,0,1,,0,18,55,18,55,18,55,17,997,17,997,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
46415000,1,01/07/2007,,1,1,17,453,16,388,17,307,1,29,0,0,1,,0,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,184,16,917,16,917,16,388,16,388,16,388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/08/2007,,1,1,16,388,14,353,15,711,1,27,0,0,1,,0,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,15,867,15,867,15,867,15,354,15,354,15,354,14,849,14,849,14,849,14,849,14,353,14,353,14,353,14,353,14,353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/09/2007,,1,1,14,353,13,864,14,1,1,10,0,0,1,,0,14,353,14,353,14,353,14,353,14,353,14,353,14,353,14,353,14,353,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,864,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
46415000,1,01/10/2007,,1,1,17,453,11,988,13,443,23,18,0,0,1,,0,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,11,988,11,988,11,988,13,383,15,354,17,453,17,453,16,388,16,388,15,354,15,354,14,353,14,353,13,383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/11/2007,,1,1,22,28,11,539,14,942,28,19,0,0,1,,0,13,383,13,383,14,353,14,353,16,388,16,388,14,849,14,849,14,353,14,353,14,353,12,445,12,445,12,445,12,445,12,445,12,445,12,445,11,539,11,539,11,539,11,539,12,445,16,388,18,55,19,678,20,837,22,28,22,28,22,28,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
46415000,1,01/12/2007,,1,1,115,656,25,14,31,35,2,1,3,3,3,,0,25,14,115,656,28,445,28,445,27,1,27,1,27,1,29,82,29,82,29,82,29,82,29,82,28,445,28,445,28,445,29,129,28,445,30,519,30,519,30,519,28,445,28,445,28,445,28,445,27,1,27,1,27,1,27,1,25,785,25,785,25,785,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/01/2008,,1,1,23,249,17,453,21,59,11,7,0,0,1,,0,22,28,22,28,20,837,20,254,19,678,19,678,17,453,17,453,19,678,20,837,23,249,23,249,23,249,22,635,22,635,22,28,22,28,21,429,21,429,22,28,22,28,22,28,23,249,23,249,23,249,22,28,22,28,22,28,20,837,21,429,23,249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/02/2008,,1,1,30,519,22,28,24,873,29,18,0,0,1,,0,23,249,24,502,24,502,24,502,24,502,24,502,24,502,25,785,25,785,25,785,25,785,25,785,25,785,24,502,23,872,23,872,22,635,22,28,22,28,22,28,22,28,24,502,25,14,25,462,26,111,26,768,27,1,28,445,29,82,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,
46415000,1,01/03/2008,,1,1,82,706,30,519,33,507,13,18,0,0,1,,0,31,226,32,663,35,627,35,627,35,627,35,627,35,627,34,13,34,13,32,663,32,663,35,627,60,697,32,663,32,663,31,226,31,226,30,519,30,519,30,519,31,226,31,226,31,226,31,226,33,393,32,663,31,583,31,226,31,226,31,226,31,226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/04/2008,,1,1,32,663,22,28,27,707,5,25,0,0,1,,0,29,82,29,82,31,941,31,941,32,663,32,663,32,663,31,226,31,226,29,82,29,82,28,445,28,445,28,445,29,129,29,129,28,445,28,445,28,445,28,445,25,785,25,785,23,249,23,249,22,28,22,28,22,28,22,28,22,28,22,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46415000,1,01/05/2008,,1,1,22,28,16,917,18,558,1,26,0,0,1,,0,22,28,22,28,22,28,19,678,19,678,19,678,19,678,19,678,19,678,18,55,18,55,18,55,18,55,18,55,18,55,18,55,17,997,17,997,17,997,17,997,17,997,17,453,17,453,17,453,17,453,16,917,16,917,16,917,16,917,16,917,16,917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/06/2008,,1,1,16,917,15,867,16,433,13,23,0,0,1,,0,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,651,16,917,16,917,16,917,16,917,16,917,16,388,16,388,16,388,16,388,16,388,15,867,15,867,15,867,16,388,16,388,16,388,16,388,16,388,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
46415000,1,01/07/2008,,1,1,16,388,15,867,16,153,1,10,0,0,1,,0,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,15,867,15,867,15,867,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/08/2008,,1,1,15,867,14,353,15,292,1,30,0,0,1,,0,15,867,15,867,15,354,15,354,15,354,15,354,15,354,15,354,15,354,14,849,14,849,14,849,15,354,15,867,15,867,15,867,15,867,15,867,15,867,15,354,15,354,15,354,15,354,15,354,14,849,14,849,14,849,14,849,14,849,14,353,14,353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/09/2008,,1,1,15,354,12,91,14,27,26,19,0,0,1,,0,14,353,14,353,14,353,14,353,14,353,14,353,13,864,13,864,13,864,13,864,13,864,13,864,13,864,13,383,13,383,13,383,13,383,13,383,12,91,12,91,12,91,12,91,13,622,14,353,14,353,15,354,15,354,15,354,15,354,15,354,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
46415000,1,01/10/2008,,1,1,15,867,11,539,13,202,1,25,0,0,1,,0,15,867,15,867,15,867,15,867,14,353,14,353,14,353,14,353,14,353,14,353,13,383,13,383,13,383,13,383,13,383,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,11,539,11,539,11,539,11,539,11,539,11,539,11,539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/11/2008,,1,1,29,82,11,539,18,615,30,1,0,0,1,,0,11,539,11,539,11,539,11,539,11,539,11,539,13,864,13,383,13,383,13,383,13,383,14,353,17,453,17,453,18,55,18,55,19,678,19,678,20,837,20,837,22,28,23,249,24,502,24,502,24,502,24,502,25,785,27,1,28,445,29,82,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
46415000,1,01/12/2008,,1,1,35,627,29,82,32,979,6,1,0,0,1,,0,29,82,31,226,31,226,31,941,32,663,35,627,34,13,34,13,34,13,34,13,34,13,33,393,33,393,32,663,32,663,31,226,34,875,31,226,33,393,33,393,32,663,32,663,32,663,32,663,34,13,34,13,34,13,32,663,32,663,32,663,31,941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/01/2009,,1,1,38,712,28,445,32,916,27,22,0,0,1,,0,32,663,31,226,31,226,31,941,35,627,35,627,35,627,34,13,34,13,34,13,33,393,33,393,33,393,32,663,32,663,32,663,32,663,32,663,34,13,34,13,32,663,28,445,28,445,28,445,28,445,28,445,37,93,35,627,35,627,34,13,34,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/02/2009,,1,1,36,387,25,785,31,986,7,27,0,0,1,,0,34,13,34,875,34,13,35,627,35,627,35,627,36,6,34,13,34,13,33,393,33,393,31,941,31,941,31,941,31,941,31,941,31,941,31,941,31,941,31,941,29,82,29,82,29,82,29,82,28,445,27,768,25,785,25,785,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,,,
46415000,1,01/03/2009,,1,1,31,226,22,28,24,261,6,2,0,0,1,,0,24,502,22,635,22,28,22,28,22,28,26,439,22,28,22,28,27,1,25,785,25,785,25,14,25,14,25,14,23,872,23,872,22,28,22,28,22,28,23,872,23,872,24,502,24,502,24,502,24,502,25,785,25,785,25,785,25,785,25,785,25,785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/04/2009,,1,1,,,,,,0,0,0,,0,25,785,25,785,25,785,27,1,30,519,30,519,30,519,30,872,31,226,31,226,32,663,32,663,34,13,35,627,35,627,37,155,35,627,35,627,35,627,35,627,35,627,35,627,34,13,34,13,32,663,41,917,35,627,35,627,43,565,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,
46415000,1,01/05/2009,,1,1,48,687,24,502,37,342,6,27,0,0,1,,0,41,917,41,917,43,565,43,565,43,565,48,687,48,687,46,95,45,242,45,242,43,565,43,565,42,737,42,737,41,917,41,917,40,3,40,3,40,3,40,3,29,82,29,82,28,445,28,445,25,785,25,785,24,502,24,502,24,502,24,502,24,502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/06/2009,,1,1,28,445,20,837,24,286,3,28,0,0,1,,0,23,249,23,249,28,445,27,1,27,1,27,1,27,1,27,1,27,1,27,1,27,1,26,439,26,439,26,439,24,502,24,502,24,502,23,249,22,28,22,28,22,28,22,28,22,28,22,28,22,28,22,28,22,28,20,837,20,837,20,837,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
46415000,1,01/07/2009,,1,1,20,837,19,678,20,351,1,19,0,0,1,,0,20,837,20,837,20,837,20,837,20,837,20,837,20,837,20,837,20,837,20,837,20,837,20,837,20,837,20,837,20,837,20,837,20,837,20,837,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/08/2009,,1,1,19,678,17,453,18,92,1,20,0,0,1,,0,19,678,19,678,19,678,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/09/2009,,1,1,16,917,15,354,16,252,10,18,0,0,1,,0,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,917,16,917,16,917,16,917,16,388,16,388,16,388,16,388,15,354,15,354,15,354,15,354,15,354,15,354,16,388,16,388,16,388,16,388,16,388,16,388,16,388,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
46415000,1,01/09/2009,,1,1,16,917,15,354,16,252,10,18,0,0,1,,0,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,917,16,917,16,917,16,917,16,388,16,388,16,388,16,388,15,354,15,354,15,354,15,354,15,354,15,354,16,388,16,388,16,388,16,388,16,388,16,388,16,388,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/10/2009,,1,1,31,941,14,353,21,54,31,8,0,0,1,,0,15,354,15,354,15,354,15,354,14,849,14,849,14,849,14,353,15,354,18,55,20,254,22,28,21,727,22,28,22,28,22,28,22,28,21,429,21,429,21,727,22,28,22,28,22,28,22,28,22,28,25,785,26,439,27,1,29,82,30,519,31,941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/10/2009,,1,1,31,941,14,352,21,54,31,8,0,0,1,,0,15,354,15,354,15,354,15,354,14,849,14,849,14,849,14,352,15,354,18,55,20,254,22,28,21,727,22,28,22,28,22,28,22,28,21,428,21,428,21,727,22,28,22,28,22,28,22,28,22,28,25,785,26,439,27,1,29,82,30,52,31,941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/11/2009,,1,1,43,565,23,249,34,951,11,29,0,0,1,,0,29,129,34,875,35,627,37,155,37,155,38,712,38,712,41,105,41,105,41,105,43,565,41,917,40,3,40,3,40,3,35,627,35,627,39,106,34,13,33,393,33,393,33,393,31,226,31,226,29,82,29,82,27,1,27,1,23,249,23,249,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/12/2009,,1,1,31,941,22,28,27,838,28,1,0,0,1,,0,22,28,22,28,22,635,22,635,24,502,28,445,29,82,29,82,29,82,31,226,31,226,31,226,29,82,29,82,29,82,28,445,28,445,28,445,28,445,28,445,27,1,27,1,27,1,25,785,25,785,25,785,25,785,31,941,28,445,29,82,31,226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/01/2010,,1,1,33,393,25,785,28,775,8,22,0,0,1,,0,31,226,31,226,32,663,32,663,32,663,32,663,32,663,33,393,29,82,29,82,29,82,29,82,29,82,29,473,29,473,29,129,28,445,28,445,26,439,26,439,26,439,25,785,25,785,26,439,26,439,26,111,25,785,25,785,25,785,25,785,25,785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/02/2010,,1,1,24,502,20,837,22,36,28,21,0,0,1,,0,23,249,23,249,23,249,23,249,23,249,22,28,22,28,22,28,22,28,22,28,23,249,23,249,23,249,23,249,22,28,22,28,22,28,22,28,22,28,22,28,20,837,20,837,20,837,20,837,22,28,22,28,23,249,23,872,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,
46415000,1,01/03/2010,,1,1,,,,,,0,0,0,,0,24,502,24,502,26,111,26,768,29,82,29,82,32,663,33,393,35,627,35,627,35,627,35,627,35,627,34,875,34,875,34,13,33,393,32,663,31,226,27,433,26,439,24,502,31,226,32,663,31,226,31,226,31,226,31,226,30,52,31,583,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,
46415000,1,01/04/2010,,1,1,59,729,20,837,27,61,6,26,0,0,1,,0,30,52,30,52,30,52,32,663,34,13,45,667,40,3,40,3,31,941,31,226,31,226,29,82,29,82,28,445,27,1,26,439,24,82,23,872,22,635,22,28,22,28,22,28,22,28,22,28,22,28,20,837,20,837,20,837,20,837,20,837,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/05/2010,,1,1,22,28,19,678,20,867,17,1,0,0,1,,0,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,20,837,20,837,20,837,20,837,20,837,22,28,22,28,22,28,21,428,21,428,21,428,22,28,22,28,22,28,22,28,22,28,22,28,22,28,20,837,20,837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/06/2010,,1,1,19,678,18,55,19,196,1,26,0,0,1,,0,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,393,19,11,19,11,19,11,19,11,19,11,19,11,19,11,19,11,19,11,19,11,19,11,19,11,19,11,19,11,19,11,18,55,18,55,18,55,18,55,18,55,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/07/2010,,1,1,19,11,17,453,18,357,8,25,0,0,1,,0,18,55,18,55,18,55,18,55,18,55,18,55,18,55,19,11,19,11,19,11,19,11,19,11,19,11,19,11,18,55,18,55,18,55,18,55,18,55,18,55,17,997,17,997,17,997,17,997,17,453,17,453,17,453,17,453,17,453,17,453,17,453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/08/2010,,1,1,17,997,16,388,17,457,1,29,0,0,1,,0,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,16,917,16,917,16,917,16,917,16,917,16,917,16,388,16,388,16,388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/09/2010,,1,1,16,388,15,354,16,59,1,23,0,0,1,,0,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,354,15,354,15,354,15,354,15,867,15,867,15,867,15,867,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/10/2010,,1,1,25,785,15,354,18,1,26,16,0,0,1,,0,15,867,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,15,354,15,354,15,354,15,354,16,388,16,388,16,388,16,388,16,388,17,724,25,785,25,785,25,785,25,785,25,785,25,785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/11/2010,,1,1,2304,81,26,439,29,955,4,11,0,0,1,,0,27,1,28,445,28,445,28,445,28,445,27,768,27,1,27,1,27,1,27,1,26,768,26,439,26,439,27,1,28,445,30,169,30,872,31,226,32,663,32,663,32,663,32,663,32,663,34,13,32,663,32,663,32,663,33,393,32,663,32,663,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/12/2010,,1,1,32,663,28,445,31,7,1,10,0,0,1,,0,32,663,32,663,32,663,31,226,31,226,29,82,29,82,29,82,31,226,29,129,31,226,31,226,31,226,31,941,32,663,32,663,32,663,32,663,31,226,31,226,31,226,31,226,31,226,29,82,29,82,29,82,29,82,29,82,29,82,29,82,29,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/01/2011,,1,1,41,917,28,445,37,289,4,31,0,0,1,,0,29,82,32,663,36,387,40,3,41,917,41,917,41,917,41,917,41,917,41,917,41,917,41,105,41,917,41,917,41,105,40,3,40,3,39,502,39,502,37,93,37,93,35,627,34,13,33,393,32,663,32,663,32,663,31,226,31,226,29,82,28,445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/02/2011,,1,1,34,13,27,1,29,107,26,2,0,0,1,,0,28,445,27,1,27,1,27,1,27,433,27,1,27,1,27,1,27,1,27,1,27,1,28,445,28,445,29,129,28,445,28,445,29,82,29,82,29,82,28,445,28,445,28,445,31,226,31,226,32,663,34,13,34,13,34,13,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,
46415000,1,01/03/2011,,1,1,37,155,32,663,34,125,11,20,0,0,1,,0,34,13,34,13,34,13,34,13,34,13,34,13,34,13,34,13,34,13,34,13,37,155,35,627,35,627,35,627,34,13,34,13,33,76,33,393,33,393,32,663,32,663,32,663,32,663,32,663,32,663,34,13,34,13,34,13,34,13,35,627,35,627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/04/2011,,1,1,34,13,28,445,32,6,1,29,0,0,1,,0,34,13,32,663,32,663,32,663,32,663,32,663,32,663,31,941,32,663,32,663,32,663,34,13,34,13,33,393,32,663,32,663,32,663,32,663,32,663,31,941,31,941,31,941,31,226,31,226,31,226,29,82,29,82,29,129,28,445,28,445,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/05/2011,,1,1,27,768,20,837,23,26,1,28,0,0,1,,0,27,768,27,768,27,1,27,1,25,785,25,14,25,14,24,502,23,872,23,249,23,249,22,635,22,635,22,28,22,28,22,28,21,428,21,428,21,428,22,33,22,28,22,635,23,249,23,249,22,635,22,635,22,635,20,837,20,837,20,837,20,837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/06/2011,,1,1,20,837,19,678,20,313,1,27,0,0,1,,0,20,837,20,837,20,837,20,837,20,837,20,837,20,837,20,254,20,254,20,254,20,254,20,254,20,254,20,254,20,254,20,254,20,254,20,254,20,254,20,254,20,254,20,254,20,254,20,254,20,254,20,254,19,678,19,678,19,678,19,678,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/07/2011,,1,1,20,254,19,11,19,827,3,31,0,0,1,,0,19,678,19,678,20,254,20,254,20,254,20,254,20,254,20,254,20,254,20,254,20,254,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,678,19,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/08/2011,,1,1,19,11,16,388,18,58,1,29,0,0,1,,0,19,11,19,11,19,11,19,11,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,17,997,17,997,17,997,17,997,17,997,17,997,17,453,17,453,17,453,17,453,17,453,17,453,17,453,16,388,16,388,16,388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
